"step","step_name","platform","age_range","download_date","users","rides"
"6","Payments","web","35-44","2021-05-03 00:00:00","3","104"
"6","Payments","web","35-44","2021-05-05 00:00:00","1","43"
"6","Payments","web","35-44","2021-05-07 00:00:00","2","65"
"6","Payments","web","35-44","2021-05-10 00:00:00","1","48"
"6","Payments","web","35-44","2021-05-11 00:00:00","2","66"
"6","Payments","web","35-44","2021-05-16 00:00:00","1","26"
"6","Payments","web","35-44","2021-05-18 00:00:00","1","31"
"6","Payments","web","35-44","2021-05-24 00:00:00","1","33"
"6","Payments","web","35-44","2021-05-27 00:00:00","2","69"
"6","Payments","web","35-44","2021-05-28 00:00:00","1","27"
"6","Payments","web","35-44","2021-05-31 00:00:00","1","32"
"6","Payments","web","35-44","2021-06-01 00:00:00","1","35"
"6","Payments","web","35-44","2021-06-02 00:00:00","1","33"
"6","Payments","web","35-44","2021-06-03 00:00:00","1","40"
"6","Payments","web","35-44","2021-06-04 00:00:00","3","107"
"6","Payments","web","35-44","2021-06-06 00:00:00","1","42"
"6","Payments","web","35-44","2021-06-13 00:00:00","2","65"
"6","Payments","web","35-44","2021-06-16 00:00:00","1","36"
"6","Payments","web","35-44","2021-06-18 00:00:00","1","32"
"6","Payments","web","35-44","2021-06-21 00:00:00","1","26"
"6","Payments","web","35-44","2021-06-22 00:00:00","1","44"
"6","Payments","web","35-44","2021-06-23 00:00:00","1","45"
"6","Payments","web","35-44","2021-06-25 00:00:00","1","41"
"6","Payments","web","35-44","2021-06-26 00:00:00","1","34"
"6","Payments","web","35-44","2021-06-27 00:00:00","2","59"
"6","Payments","web","35-44","2021-06-30 00:00:00","1","44"
"6","Payments","web","35-44","2021-07-04 00:00:00","1","36"
"6","Payments","web","35-44","2021-07-05 00:00:00","1","31"
"6","Payments","web","35-44","2021-07-08 00:00:00","1","31"
"6","Payments","web","35-44","2021-07-12 00:00:00","1","41"
"6","Payments","web","35-44","2021-07-15 00:00:00","1","36"
"6","Payments","web","35-44","2021-07-16 00:00:00","1","30"
"6","Payments","web","35-44","2021-07-17 00:00:00","1","41"
"6","Payments","web","35-44","2021-07-18 00:00:00","2","75"
"6","Payments","web","35-44","2021-07-19 00:00:00","2","87"
"6","Payments","web","35-44","2021-07-21 00:00:00","1","28"
"6","Payments","web","35-44","2021-07-22 00:00:00","2","86"
"6","Payments","web","35-44","2021-07-24 00:00:00","3","111"
"6","Payments","web","35-44","2021-07-27 00:00:00","1","32"
"6","Payments","web","35-44","2021-08-01 00:00:00","1","40"
"6","Payments","web","35-44","2021-08-04 00:00:00","2","72"
"6","Payments","web","35-44","2021-08-07 00:00:00","1","43"
"6","Payments","web","35-44","2021-08-09 00:00:00","1","29"
"6","Payments","web","35-44","2021-08-11 00:00:00","1","41"
"6","Payments","web","35-44","2021-08-19 00:00:00","1","36"
"6","Payments","web","35-44","2021-08-20 00:00:00","1","24"
"6","Payments","web","35-44","2021-08-21 00:00:00","1","32"
"6","Payments","web","35-44","2021-08-24 00:00:00","1","34"
"6","Payments","web","35-44","2021-08-25 00:00:00","1","37"
"6","Payments","web","35-44","2021-09-01 00:00:00","1","33"
"6","Payments","web","35-44","2021-09-07 00:00:00","1","32"
"6","Payments","web","35-44","2021-09-08 00:00:00","2","65"
"6","Payments","web","35-44","2021-09-09 00:00:00","1","37"
"6","Payments","web","35-44","2021-09-12 00:00:00","1","29"
"6","Payments","web","35-44","2021-09-15 00:00:00","2","64"
"6","Payments","web","35-44","2021-09-19 00:00:00","1","46"
"6","Payments","web","35-44","2021-09-20 00:00:00","1","26"
"6","Payments","web","35-44","2021-09-21 00:00:00","1","36"
"6","Payments","web","35-44","2021-09-25 00:00:00","1","37"
"6","Payments","web","35-44","2021-09-27 00:00:00","1","28"
"6","Payments","web","35-44","2021-10-03 00:00:00","1","33"
"6","Payments","web","35-44","2021-10-04 00:00:00","1","25"
"6","Payments","web","35-44","2021-10-05 00:00:00","2","65"
"6","Payments","web","35-44","2021-10-09 00:00:00","1","31"
"6","Payments","web","35-44","2021-10-11 00:00:00","1","35"
"6","Payments","web","35-44","2021-10-14 00:00:00","1","39"
"6","Payments","web","35-44","2021-10-19 00:00:00","1","35"
"6","Payments","web","35-44","2021-10-21 00:00:00","2","63"
"6","Payments","web","35-44","2021-10-22 00:00:00","1","30"
"6","Payments","web","35-44","2021-10-24 00:00:00","2","71"
"6","Payments","web","35-44","2021-10-25 00:00:00","1","25"
"6","Payments","web","35-44","2021-10-28 00:00:00","1","32"
"6","Payments","web","35-44","2021-10-30 00:00:00","1","38"
"6","Payments","web","35-44","2021-10-31 00:00:00","2","63"
"6","Payments","web","35-44","2021-11-05 00:00:00","2","67"
"6","Payments","web","35-44","2021-11-06 00:00:00","1","50"
"6","Payments","web","35-44","2021-11-08 00:00:00","1","38"
"6","Payments","web","35-44","2021-11-10 00:00:00","2","52"
"6","Payments","web","35-44","2021-11-12 00:00:00","1","46"
"6","Payments","web","35-44","2021-11-16 00:00:00","1","35"
"6","Payments","web","35-44","2021-11-19 00:00:00","1","39"
"6","Payments","web","35-44","2021-11-21 00:00:00","2","63"
"6","Payments","web","35-44","2021-11-22 00:00:00","1","44"
"6","Payments","web","35-44","2021-11-23 00:00:00","1","42"
"6","Payments","web","35-44","2021-11-26 00:00:00","1","33"
"6","Payments","web","35-44","2021-11-28 00:00:00","2","65"
"6","Payments","web","35-44","2021-11-30 00:00:00","1","29"
"6","Payments","web","35-44","2021-12-01 00:00:00","1","34"
"6","Payments","web","35-44","2021-12-04 00:00:00","4","130"
"6","Payments","web","35-44","2021-12-06 00:00:00","1","37"
"6","Payments","web","35-44","2021-12-11 00:00:00","2","81"
"6","Payments","web","35-44","2021-12-15 00:00:00","1","35"
"6","Payments","web","35-44","2021-12-17 00:00:00","1","37"
"6","Payments","web","35-44","2021-12-18 00:00:00","1","34"
"6","Payments","web","35-44","2021-12-19 00:00:00","1","37"
"6","Payments","web","35-44","2021-12-30 00:00:00","2","43"
"6","Payments","web","45-54","2021-01-02 00:00:00","1","20"
"6","Payments","web","45-54","2021-01-08 00:00:00","1","38"
"6","Payments","web","45-54","2021-01-09 00:00:00","1","32"
"6","Payments","web","45-54","2021-01-11 00:00:00","1","39"
"6","Payments","web","45-54","2021-01-30 00:00:00","1","44"
"6","Payments","web","45-54","2021-02-01 00:00:00","1","30"
"6","Payments","web","45-54","2021-02-23 00:00:00","1","37"
"6","Payments","web","45-54","2021-03-20 00:00:00","2","80"
"6","Payments","web","45-54","2021-03-22 00:00:00","1","32"
"6","Payments","web","45-54","2021-03-25 00:00:00","1","23"
"6","Payments","web","45-54","2021-04-12 00:00:00","3","90"
"6","Payments","web","45-54","2021-04-15 00:00:00","1","45"
"6","Payments","web","45-54","2021-04-16 00:00:00","1","38"
"6","Payments","web","45-54","2021-04-22 00:00:00","1","31"
"6","Payments","web","45-54","2021-04-25 00:00:00","1","37"
"6","Payments","web","45-54","2021-04-29 00:00:00","2","72"
"6","Payments","web","45-54","2021-05-04 00:00:00","1","37"
"6","Payments","web","45-54","2021-05-25 00:00:00","1","34"
"6","Payments","web","45-54","2021-05-27 00:00:00","1","32"
"6","Payments","web","45-54","2021-05-29 00:00:00","1","28"
"6","Payments","web","45-54","2021-05-31 00:00:00","1","34"
"6","Payments","web","45-54","2021-06-05 00:00:00","1","36"
"6","Payments","web","45-54","2021-06-08 00:00:00","1","31"
"6","Payments","web","45-54","2021-06-09 00:00:00","1","40"
"6","Payments","web","45-54","2021-06-12 00:00:00","1","40"
"6","Payments","web","45-54","2021-06-14 00:00:00","1","46"
"6","Payments","web","45-54","2021-07-05 00:00:00","1","33"
"6","Payments","web","45-54","2021-07-13 00:00:00","1","36"
"6","Payments","web","45-54","2021-07-20 00:00:00","1","24"
"6","Payments","web","45-54","2021-07-21 00:00:00","1","38"
"6","Payments","web","45-54","2021-07-26 00:00:00","1","34"
"6","Payments","web","45-54","2021-07-27 00:00:00","1","31"
"6","Payments","web","45-54","2021-08-08 00:00:00","1","42"
"6","Payments","web","45-54","2021-08-09 00:00:00","1","26"
"6","Payments","web","45-54","2021-08-16 00:00:00","1","26"
"6","Payments","web","45-54","2021-08-18 00:00:00","1","33"
"6","Payments","web","45-54","2021-08-19 00:00:00","1","34"
"6","Payments","web","45-54","2021-08-30 00:00:00","1","37"
"6","Payments","web","45-54","2021-09-06 00:00:00","1","42"
"6","Payments","web","45-54","2021-09-09 00:00:00","2","49"
"6","Payments","web","45-54","2021-09-22 00:00:00","1","29"
"6","Payments","web","45-54","2021-10-02 00:00:00","1","43"
"6","Payments","web","45-54","2021-10-06 00:00:00","1","41"
"6","Payments","web","45-54","2021-11-09 00:00:00","1","31"
"6","Payments","web","45-54","2021-12-07 00:00:00","1","26"
"6","Payments","web","45-54","2021-12-08 00:00:00","1","47"
"6","Payments","web","45-54","2021-12-15 00:00:00","1","38"
"6","Payments","web","45-54","2021-12-24 00:00:00","1","40"
"6","Payments","web","45-54","2021-12-29 00:00:00","1","30"
"6","Payments","web","Unknown","2021-01-03 00:00:00","1","33"
"6","Payments","web","Unknown","2021-01-05 00:00:00","1","41"
"6","Payments","web","Unknown","2021-01-08 00:00:00","1","27"
"6","Payments","web","Unknown","2021-01-10 00:00:00","1","41"
"6","Payments","web","Unknown","2021-01-11 00:00:00","1","22"
"6","Payments","web","Unknown","2021-01-12 00:00:00","1","34"
"6","Payments","web","Unknown","2021-01-14 00:00:00","1","29"
"6","Payments","web","Unknown","2021-01-21 00:00:00","1","28"
"6","Payments","web","Unknown","2021-01-23 00:00:00","1","34"
"6","Payments","web","Unknown","2021-01-27 00:00:00","2","66"
"6","Payments","web","Unknown","2021-01-29 00:00:00","1","37"
"6","Payments","web","Unknown","2021-01-30 00:00:00","1","30"
"6","Payments","web","Unknown","2021-02-01 00:00:00","2","64"
"6","Payments","web","Unknown","2021-02-02 00:00:00","1","31"
"6","Payments","web","Unknown","2021-02-04 00:00:00","1","38"
"6","Payments","web","Unknown","2021-02-07 00:00:00","1","34"
"6","Payments","web","Unknown","2021-02-09 00:00:00","2","70"
"6","Payments","web","Unknown","2021-02-13 00:00:00","2","85"
"6","Payments","web","Unknown","2021-02-14 00:00:00","1","30"
"6","Payments","web","Unknown","2021-02-16 00:00:00","1","21"
"6","Payments","web","Unknown","2021-02-19 00:00:00","1","32"
"6","Payments","web","Unknown","2021-02-26 00:00:00","1","35"
"6","Payments","web","Unknown","2021-02-27 00:00:00","1","34"
"6","Payments","web","Unknown","2021-02-28 00:00:00","2","71"
"6","Payments","web","Unknown","2021-03-05 00:00:00","1","37"
"6","Payments","web","Unknown","2021-03-09 00:00:00","2","56"
"6","Payments","web","Unknown","2021-03-15 00:00:00","1","29"
"6","Payments","web","Unknown","2021-03-21 00:00:00","1","46"
"6","Payments","web","Unknown","2021-03-24 00:00:00","1","30"
"6","Payments","web","Unknown","2021-04-04 00:00:00","1","39"
"6","Payments","web","Unknown","2021-04-05 00:00:00","1","31"
"6","Payments","web","Unknown","2021-04-08 00:00:00","1","36"
"6","Payments","web","Unknown","2021-04-14 00:00:00","1","37"
"6","Payments","web","Unknown","2021-04-15 00:00:00","1","34"
"6","Payments","web","Unknown","2021-04-16 00:00:00","1","32"
"6","Payments","web","Unknown","2021-04-18 00:00:00","1","37"
"6","Payments","web","Unknown","2021-04-20 00:00:00","1","40"
"6","Payments","web","Unknown","2021-04-23 00:00:00","1","39"
"6","Payments","web","Unknown","2021-04-25 00:00:00","1","35"
"6","Payments","web","Unknown","2021-04-27 00:00:00","3","92"
"6","Payments","web","Unknown","2021-04-28 00:00:00","1","28"
"6","Payments","web","Unknown","2021-05-01 00:00:00","1","30"
"6","Payments","web","Unknown","2021-05-02 00:00:00","1","25"
"6","Payments","web","Unknown","2021-05-03 00:00:00","1","36"
"6","Payments","web","Unknown","2021-05-04 00:00:00","1","35"
"6","Payments","web","Unknown","2021-05-06 00:00:00","2","73"
"6","Payments","web","Unknown","2021-05-11 00:00:00","2","72"
"6","Payments","web","Unknown","2021-05-12 00:00:00","1","37"
"6","Payments","web","Unknown","2021-05-13 00:00:00","1","36"
"6","Payments","web","Unknown","2021-05-14 00:00:00","1","30"
"6","Payments","web","Unknown","2021-05-15 00:00:00","1","35"
"6","Payments","web","Unknown","2021-05-19 00:00:00","1","29"
"6","Payments","web","Unknown","2021-05-20 00:00:00","1","45"
"6","Payments","web","Unknown","2021-05-21 00:00:00","1","37"
"6","Payments","web","Unknown","2021-05-22 00:00:00","1","33"
"6","Payments","web","Unknown","2021-05-23 00:00:00","1","40"
"6","Payments","web","Unknown","2021-05-24 00:00:00","1","32"
"6","Payments","web","Unknown","2021-05-27 00:00:00","1","37"
"6","Payments","web","Unknown","2021-05-31 00:00:00","2","63"
"6","Payments","web","Unknown","2021-06-01 00:00:00","1","34"
"6","Payments","web","Unknown","2021-06-02 00:00:00","1","36"
"6","Payments","web","Unknown","2021-06-04 00:00:00","1","35"
"6","Payments","web","Unknown","2021-06-05 00:00:00","1","33"
"6","Payments","web","Unknown","2021-06-06 00:00:00","1","36"
"6","Payments","web","Unknown","2021-06-10 00:00:00","1","38"
"6","Payments","web","Unknown","2021-06-11 00:00:00","1","37"
"6","Payments","web","Unknown","2021-06-12 00:00:00","1","42"
"6","Payments","web","Unknown","2021-06-13 00:00:00","1","44"
"6","Payments","web","Unknown","2021-06-14 00:00:00","1","30"
"6","Payments","web","Unknown","2021-06-17 00:00:00","1","34"
"6","Payments","web","Unknown","2021-06-20 00:00:00","2","77"
"6","Payments","web","Unknown","2021-06-26 00:00:00","1","32"
"6","Payments","web","Unknown","2021-06-29 00:00:00","1","41"
"6","Payments","web","Unknown","2021-06-30 00:00:00","3","98"
"6","Payments","web","Unknown","2021-07-03 00:00:00","1","32"
"6","Payments","web","Unknown","2021-07-04 00:00:00","1","38"
"6","Payments","web","Unknown","2021-07-06 00:00:00","2","78"
"6","Payments","web","Unknown","2021-07-08 00:00:00","1","23"
"6","Payments","web","Unknown","2021-07-09 00:00:00","1","36"
"6","Payments","web","Unknown","2021-07-11 00:00:00","1","33"
"6","Payments","web","Unknown","2021-07-16 00:00:00","1","38"
"6","Payments","web","Unknown","2021-07-18 00:00:00","1","28"
"6","Payments","web","Unknown","2021-07-19 00:00:00","2","73"
"6","Payments","web","Unknown","2021-07-25 00:00:00","1","30"
"6","Payments","web","Unknown","2021-07-27 00:00:00","2","67"
"6","Payments","web","Unknown","2021-07-28 00:00:00","1","32"
"6","Payments","web","Unknown","2021-07-29 00:00:00","1","42"
"6","Payments","web","Unknown","2021-08-02 00:00:00","1","37"
"6","Payments","web","Unknown","2021-08-04 00:00:00","2","74"
"6","Payments","web","Unknown","2021-08-05 00:00:00","2","65"
"6","Payments","web","Unknown","2021-08-09 00:00:00","1","36"
"6","Payments","web","Unknown","2021-08-10 00:00:00","2","54"
"6","Payments","web","Unknown","2021-08-11 00:00:00","1","36"
"6","Payments","web","Unknown","2021-08-17 00:00:00","1","37"
"6","Payments","web","Unknown","2021-08-20 00:00:00","1","37"
"6","Payments","web","Unknown","2021-08-22 00:00:00","1","38"
"6","Payments","web","Unknown","2021-08-27 00:00:00","1","31"
"6","Payments","web","Unknown","2021-08-28 00:00:00","1","32"
"6","Payments","web","Unknown","2021-09-02 00:00:00","1","36"
"6","Payments","web","Unknown","2021-09-04 00:00:00","2","80"
"6","Payments","web","Unknown","2021-09-05 00:00:00","1","22"
"6","Payments","web","Unknown","2021-09-08 00:00:00","1","52"
"6","Payments","web","Unknown","2021-09-11 00:00:00","1","30"
"6","Payments","web","Unknown","2021-09-12 00:00:00","1","43"
"6","Payments","web","Unknown","2021-09-18 00:00:00","2","76"
"6","Payments","web","Unknown","2021-09-24 00:00:00","1","36"
"6","Payments","web","Unknown","2021-09-25 00:00:00","2","63"
"6","Payments","web","Unknown","2021-09-26 00:00:00","1","37"
"6","Payments","web","Unknown","2021-10-01 00:00:00","1","28"
"6","Payments","web","Unknown","2021-10-02 00:00:00","2","69"
"6","Payments","web","Unknown","2021-10-03 00:00:00","1","34"
"6","Payments","web","Unknown","2021-10-04 00:00:00","2","77"
"6","Payments","web","Unknown","2021-10-05 00:00:00","1","37"
"6","Payments","web","Unknown","2021-10-06 00:00:00","1","43"
"6","Payments","web","Unknown","2021-10-09 00:00:00","2","64"
"6","Payments","web","Unknown","2021-10-11 00:00:00","1","35"
"6","Payments","web","Unknown","2021-10-13 00:00:00","1","25"
"6","Payments","web","Unknown","2021-10-20 00:00:00","1","35"
"6","Payments","web","Unknown","2021-10-26 00:00:00","1","32"
"6","Payments","web","Unknown","2021-10-28 00:00:00","1","35"
"6","Payments","web","Unknown","2021-11-01 00:00:00","1","24"
"6","Payments","web","Unknown","2021-11-02 00:00:00","2","74"
"6","Payments","web","Unknown","2021-11-03 00:00:00","1","32"
"6","Payments","web","Unknown","2021-11-06 00:00:00","1","20"
"6","Payments","web","Unknown","2021-11-09 00:00:00","1","32"
"6","Payments","web","Unknown","2021-11-15 00:00:00","1","39"
"6","Payments","web","Unknown","2021-11-16 00:00:00","1","37"
"6","Payments","web","Unknown","2021-11-23 00:00:00","1","28"
"6","Payments","web","Unknown","2021-11-25 00:00:00","1","44"
"6","Payments","web","Unknown","2021-11-28 00:00:00","1","37"
"6","Payments","web","Unknown","2021-12-01 00:00:00","3","95"
"6","Payments","web","Unknown","2021-12-02 00:00:00","1","32"
"6","Payments","web","Unknown","2021-12-03 00:00:00","1","32"
"6","Payments","web","Unknown","2021-12-04 00:00:00","1","39"
"6","Payments","web","Unknown","2021-12-06 00:00:00","3","112"
"6","Payments","web","Unknown","2021-12-09 00:00:00","1","32"
"6","Payments","web","Unknown","2021-12-10 00:00:00","1","31"
"6","Payments","web","Unknown","2021-12-20 00:00:00","1","31"
"6","Payments","web","Unknown","2021-12-21 00:00:00","1","36"
"6","Payments","web","Unknown","2021-12-22 00:00:00","1","41"
"6","Payments","web","Unknown","2021-12-23 00:00:00","1","43"
"6","Payments","web","Unknown","2021-12-25 00:00:00","1","30"
"6","Payments","web","Unknown","2021-12-28 00:00:00","1","41"
"6","Payments","web","Unknown","2021-12-31 00:00:00","2","62"
"7","Reviews","android","18-24","2021-01-04 00:00:00","1","43"
"7","Reviews","android","18-24","2021-01-05 00:00:00","1","50"
"7","Reviews","android","18-24","2021-01-06 00:00:00","1","50"
"7","Reviews","android","18-24","2021-01-09 00:00:00","1","31"
"7","Reviews","android","18-24","2021-01-12 00:00:00","1","35"
"7","Reviews","android","18-24","2021-01-16 00:00:00","1","35"
"7","Reviews","android","18-24","2021-01-18 00:00:00","1","27"
"7","Reviews","android","18-24","2021-01-20 00:00:00","1","30"
"7","Reviews","android","18-24","2021-01-21 00:00:00","1","35"
"7","Reviews","android","18-24","2021-01-31 00:00:00","1","28"
"7","Reviews","android","18-24","2021-02-06 00:00:00","1","42"
"7","Reviews","android","18-24","2021-02-13 00:00:00","2","73"
"7","Reviews","android","18-24","2021-02-14 00:00:00","1","29"
"7","Reviews","android","18-24","2021-02-17 00:00:00","1","31"
"7","Reviews","android","18-24","2021-02-20 00:00:00","1","36"
"7","Reviews","android","18-24","2021-02-21 00:00:00","2","70"
"7","Reviews","android","18-24","2021-02-25 00:00:00","1","37"
"7","Reviews","android","18-24","2021-02-27 00:00:00","2","75"
"7","Reviews","android","18-24","2021-03-17 00:00:00","1","34"
"7","Reviews","android","18-24","2021-03-21 00:00:00","1","41"
"7","Reviews","android","18-24","2021-03-30 00:00:00","2","78"
"7","Reviews","android","18-24","2021-04-07 00:00:00","1","44"
"7","Reviews","android","18-24","2021-04-13 00:00:00","1","30"
"7","Reviews","android","18-24","2021-04-14 00:00:00","1","42"
"7","Reviews","android","18-24","2021-04-16 00:00:00","1","46"
"7","Reviews","android","18-24","2021-04-17 00:00:00","1","40"
"7","Reviews","android","18-24","2021-04-22 00:00:00","2","72"
"7","Reviews","android","18-24","2021-04-26 00:00:00","1","28"
"7","Reviews","android","18-24","2021-04-27 00:00:00","1","30"
"7","Reviews","android","18-24","2021-05-02 00:00:00","1","29"
"7","Reviews","android","18-24","2021-05-07 00:00:00","2","77"
"7","Reviews","android","18-24","2021-05-14 00:00:00","1","29"
"7","Reviews","android","18-24","2021-05-16 00:00:00","1","37"
"7","Reviews","android","18-24","2021-05-19 00:00:00","1","36"
"7","Reviews","android","18-24","2021-05-23 00:00:00","1","35"
"7","Reviews","android","18-24","2021-05-24 00:00:00","1","48"
"7","Reviews","android","18-24","2021-05-28 00:00:00","1","32"
"7","Reviews","android","18-24","2021-06-05 00:00:00","2","77"
"7","Reviews","android","18-24","2021-06-07 00:00:00","1","42"
"7","Reviews","android","18-24","2021-06-08 00:00:00","1","42"
"7","Reviews","android","18-24","2021-06-09 00:00:00","1","33"
"7","Reviews","android","18-24","2021-06-12 00:00:00","1","39"
"7","Reviews","android","18-24","2021-06-13 00:00:00","1","30"
"7","Reviews","android","18-24","2021-06-16 00:00:00","1","38"
"7","Reviews","android","18-24","2021-06-17 00:00:00","1","42"
"7","Reviews","android","18-24","2021-06-18 00:00:00","2","50"
"7","Reviews","android","18-24","2021-06-21 00:00:00","1","34"
"7","Reviews","android","18-24","2021-06-22 00:00:00","1","34"
"7","Reviews","android","18-24","2021-06-24 00:00:00","1","30"
"7","Reviews","android","18-24","2021-06-28 00:00:00","1","34"
"7","Reviews","android","18-24","2021-06-29 00:00:00","1","39"
"7","Reviews","android","18-24","2021-07-03 00:00:00","1","21"
"7","Reviews","android","18-24","2021-07-04 00:00:00","1","42"
"7","Reviews","android","18-24","2021-07-07 00:00:00","3","117"
"7","Reviews","android","18-24","2021-07-08 00:00:00","1","41"
"7","Reviews","android","18-24","2021-07-10 00:00:00","1","36"
"7","Reviews","android","18-24","2021-07-12 00:00:00","1","32"
"7","Reviews","android","18-24","2021-07-13 00:00:00","1","40"
"7","Reviews","android","18-24","2021-07-17 00:00:00","2","68"
"7","Reviews","android","18-24","2021-07-20 00:00:00","1","33"
"7","Reviews","android","18-24","2021-07-22 00:00:00","1","37"
"7","Reviews","android","18-24","2021-07-28 00:00:00","1","40"
"7","Reviews","android","18-24","2021-07-31 00:00:00","2","76"
"7","Reviews","android","18-24","2021-08-01 00:00:00","1","30"
"7","Reviews","android","18-24","2021-08-03 00:00:00","1","33"
"7","Reviews","android","18-24","2021-08-09 00:00:00","2","76"
"7","Reviews","android","18-24","2021-08-16 00:00:00","1","50"
"7","Reviews","android","18-24","2021-09-02 00:00:00","1","36"
"7","Reviews","android","18-24","2021-09-04 00:00:00","1","35"
"7","Reviews","android","18-24","2021-09-06 00:00:00","1","24"
"7","Reviews","android","18-24","2021-09-07 00:00:00","1","29"
"7","Reviews","android","18-24","2021-09-09 00:00:00","2","53"
"7","Reviews","android","18-24","2021-09-13 00:00:00","1","37"
"7","Reviews","android","18-24","2021-09-15 00:00:00","1","34"
"7","Reviews","android","18-24","2021-09-25 00:00:00","1","31"
"7","Reviews","android","18-24","2021-09-26 00:00:00","2","56"
"7","Reviews","android","18-24","2021-09-28 00:00:00","1","28"
"7","Reviews","android","18-24","2021-09-29 00:00:00","1","33"
"7","Reviews","android","18-24","2021-10-03 00:00:00","1","27"
"7","Reviews","android","18-24","2021-10-07 00:00:00","1","29"
"7","Reviews","android","18-24","2021-10-08 00:00:00","1","37"
"7","Reviews","android","18-24","2021-10-09 00:00:00","1","29"
"7","Reviews","android","18-24","2021-10-10 00:00:00","1","44"
"7","Reviews","android","18-24","2021-10-13 00:00:00","1","41"
"7","Reviews","android","18-24","2021-10-22 00:00:00","1","40"
"7","Reviews","android","18-24","2021-10-23 00:00:00","2","87"
"7","Reviews","android","18-24","2021-10-27 00:00:00","2","89"
"7","Reviews","android","18-24","2021-10-30 00:00:00","1","27"
"7","Reviews","android","18-24","2021-11-01 00:00:00","1","41"
"7","Reviews","android","18-24","2021-11-02 00:00:00","1","30"
"7","Reviews","android","18-24","2021-11-11 00:00:00","2","69"
"7","Reviews","android","18-24","2021-11-14 00:00:00","2","80"
"7","Reviews","android","18-24","2021-11-15 00:00:00","1","34"
"7","Reviews","android","18-24","2021-11-18 00:00:00","1","27"
"7","Reviews","android","18-24","2021-11-22 00:00:00","1","25"
"7","Reviews","android","18-24","2021-11-23 00:00:00","1","33"
"7","Reviews","android","18-24","2021-12-02 00:00:00","1","40"
"7","Reviews","android","18-24","2021-12-03 00:00:00","1","32"
"7","Reviews","android","18-24","2021-12-08 00:00:00","1","44"
"7","Reviews","android","18-24","2021-12-09 00:00:00","1","30"
"7","Reviews","android","18-24","2021-12-13 00:00:00","1","48"
"7","Reviews","android","18-24","2021-12-20 00:00:00","1","31"
"7","Reviews","android","18-24","2021-12-22 00:00:00","1","36"
"7","Reviews","android","18-24","2021-12-25 00:00:00","1","45"
"7","Reviews","android","18-24","2021-12-26 00:00:00","2","77"
"7","Reviews","android","18-24","2021-12-28 00:00:00","1","31"
"7","Reviews","android","25-34","2021-01-01 00:00:00","1","32"
"7","Reviews","android","25-34","2021-01-05 00:00:00","1","35"
"7","Reviews","android","25-34","2021-01-06 00:00:00","1","36"
"7","Reviews","android","25-34","2021-01-08 00:00:00","2","70"
"7","Reviews","android","25-34","2021-01-10 00:00:00","1","32"
"7","Reviews","android","25-34","2021-01-12 00:00:00","1","41"
"7","Reviews","android","25-34","2021-01-13 00:00:00","1","38"
"7","Reviews","android","25-34","2021-01-15 00:00:00","1","41"
"7","Reviews","android","25-34","2021-01-16 00:00:00","1","45"
"7","Reviews","android","25-34","2021-01-21 00:00:00","2","65"
"7","Reviews","android","25-34","2021-01-26 00:00:00","1","44"
"7","Reviews","android","25-34","2021-01-27 00:00:00","1","30"
"7","Reviews","android","25-34","2021-01-29 00:00:00","4","142"
"7","Reviews","android","25-34","2021-01-31 00:00:00","1","36"
"7","Reviews","android","25-34","2021-02-03 00:00:00","2","76"
"7","Reviews","android","25-34","2021-02-05 00:00:00","1","37"
"7","Reviews","android","25-34","2021-02-06 00:00:00","2","87"
"7","Reviews","android","25-34","2021-02-07 00:00:00","1","38"
"7","Reviews","android","25-34","2021-02-09 00:00:00","1","37"
"7","Reviews","android","25-34","2021-02-10 00:00:00","1","40"
"7","Reviews","android","25-34","2021-02-11 00:00:00","1","37"
"7","Reviews","android","25-34","2021-02-14 00:00:00","2","84"
"7","Reviews","android","25-34","2021-02-15 00:00:00","1","39"
"7","Reviews","android","25-34","2021-02-17 00:00:00","2","72"
"7","Reviews","android","25-34","2021-02-18 00:00:00","1","31"
"7","Reviews","android","25-34","2021-02-19 00:00:00","1","48"
"7","Reviews","android","25-34","2021-02-20 00:00:00","1","30"
"7","Reviews","android","25-34","2021-02-21 00:00:00","3","105"
"7","Reviews","android","25-34","2021-02-25 00:00:00","2","78"
"7","Reviews","android","25-34","2021-02-28 00:00:00","2","66"
"7","Reviews","android","25-34","2021-03-02 00:00:00","3","114"
"7","Reviews","android","25-34","2021-03-06 00:00:00","1","33"
"7","Reviews","android","25-34","2021-03-07 00:00:00","1","25"
"7","Reviews","android","25-34","2021-03-14 00:00:00","1","35"
"7","Reviews","android","25-34","2021-03-16 00:00:00","1","29"
"7","Reviews","android","25-34","2021-03-18 00:00:00","1","33"
"7","Reviews","android","25-34","2021-03-21 00:00:00","3","99"
"7","Reviews","android","25-34","2021-03-22 00:00:00","2","75"
"7","Reviews","android","25-34","2021-03-23 00:00:00","1","33"
"7","Reviews","android","25-34","2021-03-26 00:00:00","1","38"
"7","Reviews","android","25-34","2021-03-29 00:00:00","2","77"
"7","Reviews","android","25-34","2021-03-30 00:00:00","2","66"
"7","Reviews","android","25-34","2021-04-02 00:00:00","2","77"
"7","Reviews","android","25-34","2021-04-04 00:00:00","1","42"
"7","Reviews","android","25-34","2021-04-06 00:00:00","2","81"
"7","Reviews","android","25-34","2021-04-08 00:00:00","2","59"
